iter	Passed	Remaining
6649	1142833	3153533
6650	1142987	3153312
6651	1143166	3153159
6652	1143317	3152930
6653	1143474	3152717
6654	1143622	3152480
6655	1143951	3152740
6656	1144134	3152599
6657	1144279	3152354
6658	1144436	3152140
6659	1144586	3151909
6660	1144754	3151727
6661	1144968	3151670
6662	1145141	3151502
6663	1145286	3151257
6664	1145500	3151200
6665	1145640	3150940
6666	1145775	3150669
6667	1145950	3150504
6668	1146121	3150331
6669	1146253	3150050
6670	1146437	3149910
6671	1146632	3149803
6672	1146785	3149577
6673	1146968	3149436
6674	1147154	3149305
6675	1147303	3149070
6676	1147470	3148884
6677	1147624	3148663
6678	1147796	3148493
6679	1147935	3148229
6680	1148206	3148331
6681	1148361	3148111
6682	1148520	3147904
6683	1148661	3147649
6684	1148823	3147449
6685	1148990	3147263
6686	1149347	3147599
6687	1149501	3147379
6688	1149676	3147215
6689	1149855	3147062
6690	1150043	3146936
6691	1150216	3146766
6692	1150436	3146725
6693	1150587	3146497
6694	1150717	3146211
6695	1150848	3145927
6696	1151002	3145706
6697	1151141	3145445
6698	1151344	3145359
6699	1151638	3145521
6700	1151790	3145294
6701	1151935	3145048
6702	1152091	3144833
6703	1152246	3144615
6704	1152404	3144405
6705	1152608	3144321
6706	1152750	3144068
6707	1152901	3143838
6708	1153084	3143697
6709	1153214	3143411
6710	1153382	3143230
6711	1153591	3143158
6712	1153747	3142944
6713	1153896	3142709
6714	1154068	3142538
6715	1154235	3142352
6716	1154368	3142076
6717	1154641	3142178
6718	1154823	3142034
6719	1154991	3141853
6720	1155140	3141618
6721	1155290	3141387
6722	1155430	3141127
6723	1155749	3141356
6724	1155908	3141150
6725	1156039	3140864
6726	1156203	3140672
6727	1156392	3140548
6728	1156535	3140297
6729	1156698	3140102
6730	1156881	3139960
6731	1157042	3139757
6732	1157240	3139656
6733	1157400	3139454
6734	1157526	3139157
6735	1157717	3139036
6736	1157966	3139073
6737	1158119	3138850
6738	1158270	3138623
6739	1158428	3138412
6740	1158591	3138217
6741	1158768	3138060
6742	1158982	3138000
6743	1159123	3137746
6744	1159272	3137512
6745	1159421	3137279
6746	1159587	3137090
6747	1159727	3136831
6748	1159894	3136646
6749	1160141	3136679
6750	1160306	3136487
6751	1160465	3136281
6752	1160604	3136020
6753	1160780	3135860
6754	1160904	3135560
6755	1161183	3135676
6756	1161447	3135752
6757	1161615	3135571
6758	1161752	3135305
6759	1161954	3135213
6760	1162150	3135106
6761	1162317	3134922
6762	1162462	3134678
6763	1162615	3134455
6764	1162785	3134278
6765	1162920	3134007
6766	1163113	3133891
6767	1163304	3133770
6768	1163442	3133507
6769	1163603	3133307
6770	1163759	3133094
6771	1163936	3132934
6772	1164116	3132785
6773	1164296	3132634
6774	1164514	3132587
6775	1164685	3132412
6776	1164843	3132204
6777	1165000	3131990
6778	1165137	3131725
6779	1165270	3131450
6780	1165590	3131676
6781	1165854	3131750
6782	1166032	3131595
6783	1166196	3131402
6784	1166458	3131473
6785	1166657	3131372
6786	1166869	3131307
6787	1167026	3131097
6788	1167175	3130863
6789	1167337	3130665
6790	1167473	3130398
6791	1167822	3130699
6792	1167971	3130465
6793	1168101	3130182
6794	1168260	3129976
6795	1168394	3129701
6796	1168532	3129439
6797	1168723	3129318
6798	1168913	3129195
6799	1169049	3128927
6800	1169175	3128632
6801	1169298	3128328
6802	1169441	3128081
6803	1169600	3127872
6804	1169824	3127840
6805	1169995	3127665
6806	1170142	3127427
6807	1170287	3127185
6808	1170420	3126908
6809	1170581	3126706
6810	1170913	3126963
6811	1171084	3126789
6812	1171220	3126521
6813	1171357	3126255
6814	1171487	3125971
6815	1171633	3125729
6816	1171797	3125539
6817	1171958	3125338
6818	1172103	3125092
6819	1172234	3124812
6820	1172413	3124658
6821	1172538	3124362
6822	1172705	3124178
6823	1172828	3123874
6824	1173016	3123748
6825	1173161	3123503
6826	1173305	3123256
6827	1173461	3123044
6828	1173642	3122896
6829	1173766	3122596
6830	1173898	3122318
6831	1174086	3122191
6832	1174283	3122085
6833	1174438	3121869
6834	1174592	3121648
6835	1174754	3121451
6836	1174906	3121227
6837	1175117	3121158
6838	1175278	3120958
6839	1175413	3120689
6840	1175531	3120373
6841	1175709	3120219
6842	1175843	3119945
6843	1175981	3119683
6844	1176224	3119701
6845	1176344	3119392
6846	1176463	3119081
6847	1176589	3118786
6848	1176826	3118786
6849	1176969	3118540
6850	1177110	3118286
6851	1177268	3118077
6852	1177434	3117889
6853	1177557	3117588
6854	1177699	3117338
6855	1177830	3117060
6856	1177972	3116808
6857	1178123	3116580
6858	1178273	3116352
6859	1178525	3116391
6860	1178644	3116081
6861	1178804	3115877
6862	1178956	3115654
6863	1179108	3115428
6864	1179227	3115118
6865	1179388	3114917
6866	1179525	3114654
6867	1179686	3114454
6868	1179840	3114236
6869	1179999	3114031
6870	1180142	3113782
6871	1180281	3113525
6872	1180472	3113404
6873	1180631	3113197
6874	1180789	3112990
6875	1180973	3112852
6876	1181121	3112616
6877	1181274	3112396
6878	1181558	3112520
6879	1181743	3112382
6880	1181892	3112149
6881	1182036	3111905
6882	1182237	3111810
6883	1182359	3111508
6884	1182501	3111259
6885	1182659	3111049
6886	1182810	3110824
6887	1182940	3110542
6888	1183111	3110368
6889	1183233	3110067
6890	1183398	3109876
6891	1183537	3109620
6892	1183774	3109617
6893	1183924	3109389
6894	1184056	3109114
6895	1184236	3108965
6896	1184359	3108664
6897	1184511	3108441
6898	1184683	3108271
6899	1184828	3108027
6900	1184980	3107803
6901	1185114	3107534
6902	1185257	3107286
6903	1185376	3106978
6904	1185529	3106757
6905	1185677	3106523
6906	1185873	3106414
6907	1186039	3106229
6908	1186165	3105937
6909	1186321	3105723
6910	1186602	3105839
6911	1186745	3105593
6912	1187087	3105866
6913	1187281	3105752
6914	1187433	3105528
6915	1187604	3105354
6916	1187786	3105211
6917	1187924	3104950
6918	1188150	3104921
6919	1188301	3104696
6920	1188498	3104588
6921	1188628	3104308
6922	1188781	3104088
6923	1188953	3103917
6924	1189150	3103810
6925	1189325	3103647
6926	1189477	3103426
6927	1189633	3103213
6928	1189786	3102991
6929	1189949	3102797
6930	1190190	3102805
6931	1190367	3102648
6932	1190532	3102460
6933	1190713	3102311
6934	1190875	3102114
6935	1191051	3101954
6936	1191296	3101973
6937	1191429	3101699
6938	1191589	3101497
6939	1191720	3101220
6940	1191891	3101045
6941	1192030	3100791
6942	1192160	3100510
6943	1192462	3100676
6944	1192620	3100470
6945	1192774	3100253
6946	1192929	3100036
6947	1193070	3099785
6948	1193235	3099595
6949	1193417	3099451
6950	1193641	3099415
6951	1193777	3099152
6952	1193974	3099044
6953	1194132	3098838
6954	1194322	3098712
6955	1194514	3098593
6956	1194657	3098347
6957	1194810	3098128
6958	1194970	3097925
6959	1195096	3097634
6960	1195259	3097442
6961	1195438	3097288
6962	1195648	3097216
6963	1195830	3097069
6964	1195979	3096841
6965	1196141	3096643
6966	1196298	3096433
6967	1196465	3096249
6968	1196742	3096348
6969	1196929	3096217
6970	1197101	3096047
6971	1197255	3095828
6972	1197459	3095740
6973	1197773	3095938
6974	1197943	3095759
6975	1198109	3095575
6976	1198249	3095320
6977	1198424	3095158
6978	1198560	3094892
6979	1198721	3094692
6980	1198896	3094531
6981	1199061	3094342
6982	1199240	3094186
6983	1199411	3094013
6984	1199649	3094013
6985	1199808	3093808
6986	1200080	3093895
6987	1200234	3093679
6988	1200362	3093394
6989	1200493	3093117
6990	1200639	3092878
6991	1200779	3092624
6992	1200980	3092530
6993	1201179	3092426
6994	1201352	3092258
6995	1201516	3092067
6996	1201693	3091908
6997	1201831	3091650
6998	1202039	3091572
6999	1202230	3091449
7000	1202382	3091226
7001	1202556	3091060
7002	1202715	3090855
7003	1202913	3090753
7004	1203243	3090987
7005	1203433	3090863
7006	1203606	3090692
7007	1203753	3090457
7008	1203919	3090270
7009	1204084	3090082
7010	1204275	3089959
7011	1204458	3089817
7012	1204611	3089597
7013	1204755	3089355
7014	1204926	3089181
7015	1205110	3089040
7016	1205267	3088831
7017	1205462	3088717
7018	1205620	3088512
7019	1205791	3088336
7020	1206128	3088588
7021	1206307	3088436
7022	1206616	3088615
7023	1206802	3088480
7024	1206976	3088312
7025	1207124	3088079
7026	1207331	3087998
7027	1207572	3088004
7028	1207799	3087974
7029	1207982	3087830
7030	1208118	3087567
7031	1208282	3087375
7032	1208431	3087143
7033	1208733	3087305
7034	1208999	3087373
7035	1209187	3087242
7036	1209354	3087057
7037	1209480	3086770
7038	1209669	3086641
7039	1209928	3086693
7040	1210096	3086511
7041	1210295	3086407
7042	1210448	3086187
7043	1210624	3086026
7044	1210770	3085789
7045	1210995	3085751
7046	1211127	3085479
7047	1211271	3085236
7048	1211412	3084984
7049	1211576	3084793
7050	1211787	3084720
7051	1211996	3084643
7052	1212150	3084426
7053	1212359	3084350
7054	1212503	3084106
7055	1212697	3083992
7056	1212832	3083725
7057	1213025	3083607
7058	1213222	3083500
7059	1213386	3083308
7060	1213528	3083060
7061	1213675	3082826
7062	1213822	3082590
7063	1213995	3082419
7064	1214251	3082464
7065	1214418	3082279
7066	1214574	3082065
7067	1214742	3081885
7068	1214903	3081686
7069	1215074	3081512
7070	1215258	3081370
7071	1215470	3081301
7072	1215641	3081125
7073	1215796	3080911
7074	1215967	3080738
7075	1216101	3080470
7076	1216277	3080307
7077	1216498	3080260
7078	1216690	3080138
7079	1216909	3080088
7080	1217084	3079923
7081	1217204	3079621
7082	1217411	3079537
7083	1217567	3079324
7084	1217746	3079172
7085	1217872	3078883
7086	1218010	3078626
7087	1218134	3078333
7088	1218313	3078179
7089	1218558	3078191
7090	1218683	3077902
7091	1218860	3077742
7092	1218980	3077441
7093	1219105	3077150
7094	1219249	3076907
7095	1219374	3076617
7096	1219520	3076380
7097	1219737	3076321
7098	1219886	3076094
7099	1220030	3075851
7100	1220172	3075605
7101	1220295	3075310
7102	1220418	3075014
7103	1220567	3074786
7104	1220722	3074571
7105	1220843	3074270
7106	1220976	3074002
7107	1221129	3073783
7108	1221268	3073528
7109	1221437	3073350
7110	1221612	3073187
7111	1221742	3072910
7112	1221855	3072589
7113	1222000	3072349
7114	1222117	3072041
7115	1222238	3071742
7116	1222386	3071509
7117	1222553	3071325
7118	1222769	3071266
7119	1222921	3071044
7120	1223073	3070821
7121	1223195	3070525
7122	1223362	3070343
7123	1223482	3070040
7124	1223650	3069859
7125	1223921	3069937
7126	1224079	3069730
7127	1224218	3069477
7128	1224367	3069247
7129	1224525	3069041
7130	1224690	3068853
7131	1224871	3068703
7132	1225020	3068476
7133	1225147	3068191
7134	1225265	3067885
7135	1225402	3067627
7136	1225558	3067417
7137	1225683	3067128
7138	1225818	3066864
7139	1226006	3066734
7140	1226133	3066449
7141	1226274	3066201
7142	1226447	3066032
7143	1226603	3065821
7144	1226742	3065569
7145	1227013	3065645
7146	1227262	3065665
7147	1227410	3065435
7148	1227573	3065241
7149	1227748	3065077
7150	1227920	3064906
7151	1228129	3064829
7152	1228254	3064540
7153	1228391	3064281
7154	1228534	3064039
7155	1228731	3063930
7156	1228855	3063639
7157	1229001	3063403
7158	1229223	3063357
7159	1229341	3063052
7160	1229488	3062819
7161	1229670	3062673
7162	1229842	3062501
7163	1229977	3062239
7164	1230127	3062014
7165	1230306	3061860
7166	1230460	3061644
7167	1230624	3061452
7168	1230767	3061210
7169	1230910	3060966
7170	1231071	3060767
7171	1231241	3060594
7172	1231467	3060556
7173	1231615	3060326
7174	1231760	3060087
7175	1231946	3059952
7176	1232083	3059693
7177	1232211	3059413
7178	1232400	3059286
7179	1232564	3059094
7180	1232738	3058928
7181	1232901	3058734
7182	1233063	3058540
7183	1233195	3058270
7184	1233469	3058351
7185	1233583	3058037
7186	1233724	3057789
7187	1233864	3057540
7188	1234022	3057333
7189	1234178	3057124
7190	1234332	3056907
7191	1234507	3056745
7192	1234677	3056569
7193	1234854	3056409
7194	1234994	3056160
7195	1235178	3056019
7196	1235329	3055796
7197	1235455	3055511
7198	1235676	3055462
7199	1235790	3055149
7200	1235957	3054965
7201	1236105	3054735
7202	1236328	3054689
7203	1236477	3054462
7204	1236674	3054354
7205	1236812	3054100
7206	1236985	3053931
7207	1237145	3053730
7208	1237295	3053506
7209	1237457	3053310
7210	1237589	3053040
7211	1237777	3052910
7212	1237934	3052701
7213	1238101	3052518
7214	1238242	3052271
7215	1238365	3051980
7216	1238524	3051778
7217	1238672	3051547
7218	1238921	3051566
7219	1239062	3051319
7220	1239183	3051024
7221	1239334	3050801
7222	1239539	3050712
7223	1239688	3050484
7224	1239839	3050263
7225	1240001	3050067
7226	1240235	3050049
7227	1240369	3049785
7228	1240525	3049575
7229	1240777	3049601
7230	1240946	3049423
7231	1241275	3049638
7232	1241518	3049642
7233	1241648	3049368
7234	1241930	3049466
7235	1242158	3049433
7236	1242574	3049862
7237	1242724	3049636
7238	1242928	3049543
7239	1243124	3049433
7240	1243305	3049282
7241	1243470	3049096
7242	1243626	3048885
7243	1243754	3048605
7244	1243886	3048337
7245	1244069	3048192
7246	1244591	3048879
7247	1244795	3048788
7248	1245074	3048878
7249	1245250	3048715
7250	1245422	3048545
7251	1245631	3048464
7252	1245767	3048206
7253	1245920	3047988
7254	1246094	3047822
7255	1246304	3047743
7256	1246490	3047605
7257	1246696	3047519
7258	1246897	3047416
7259	1247168	3047487
7260	1247353	3047350
7261	1247502	3047121
7262	1247797	3047251
7263	1248072	3047331
7264	1248227	3047118
7265	1248372	3046880
7266	1248537	3046693
7267	1248669	3046424
7268	1248996	3046630
7269	1249153	3046422
7270	1249352	3046315
7271	1249490	3046062
7272	1249661	3045889
7273	1249802	3045643
7274	1250181	3045973
7275	1250341	3045774
7276	1250510	3045595
7277	1250682	3045424
7278	1250877	3045307
7279	1251075	3045200
7280	1251315	3045194
7281	1251491	3045032
7282	1251674	3044887
7283	1251805	3044616
7284	1251938	3044350
7285	1252123	3044210
7286	1252265	3043965
7287	1252426	3043767
7288	1252613	3043631
7289	1252758	3043394
7290	1252914	3043185
7291	1253311	3043559
7292	1253499	3043426
7293	1253667	3043245
7294	1253828	3043046
7295	1254009	3042897
7296	1254300	3043015
7297	1254483	3042870
7298	1254676	3042750
7299	1254839	3042555
7300	1254998	3042353
7301	1255160	3042157
7302	1255349	3042026
7303	1255520	3041851
7304	1255689	3041673
7305	1255848	3041470
7306	1255994	3041236
7307	1256167	3041066
7308	1256337	3040890
7309	1256570	3040867
7310	1256704	3040603
7311	1256853	3040376
7312	1257010	3040167
7313	1257160	3039943
7314	1257330	3039766
7315	1257488	3039560
7316	1257688	3039457
7317	1257866	3039298
7318	1258047	3039149
7319	1258190	3038908
7320	1258353	3038715
7321	1258625	3038785
7322	1258824	3038677
7323	1258983	3038475
7324	1259135	3038254
7325	1259293	3038049
7326	1259478	3037910
7327	1259614	3037652
7328	1259840	3037609
7329	1260007	3037425
7330	1260165	3037221
7331	1260353	3037086
7332	1260515	3036892
7333	1260685	3036716
7334	1260888	3036617
7335	1261039	3036395
7336	1261202	3036202
7337	1261353	3035981
7338	1261510	3035773
7339	1261653	3035530
7340	1261812	3035328
7341	1261968	3035117
7342	1262141	3034948
7343	1262277	3034690
7344	1262427	3034465
7345	1262562	3034206
7346	1262725	3034012
7347	1262999	3034087
7348	1263142	3033844
7349	1263412	3033908
7350	1263542	3033635
7351	1263684	3033393
7352	1263833	3033166
7353	1264102	3033228
7354	1264259	3033019
7355	1264423	3032828
7356	1264562	3032576
7357	1264701	3032327
7358	1264842	3032080
7359	1265071	3032047
7360	1265245	3031880
7361	1265376	3031609
7362	1265523	3031378
7363	1265692	3031198
7364	1265845	3030982
7365	1266025	3030829
7366	1266307	3030921
7367	1266448	3030675
7368	1266592	3030438
7369	1266740	3030209
7370	1266901	3030010
7371	1267061	3029809
7372	1267280	3029751
7373	1267441	3029552
7374	1267615	3029387
7375	1267802	3029250
7376	1267954	3029031
7377	1268110	3028821
7378	1268320	3028740
7379	1268470	3028515
7380	1268622	3028296
7381	1268798	3028133
7382	1268930	3027868
7383	1269112	3027720
7384	1269427	3027888
7385	1269667	3027879
7386	1269820	3027664
7387	1269956	3027406
7388	1270129	3027236
7389	1270314	3027095
7390	1270506	3026970
7391	1270669	3026779
7392	1270810	3026532
7393	1270980	3026356
7394	1271142	3026160
7395	1271301	3025958
7396	1271453	3025739
7397	1271633	3025587
7398	1271766	3025323
7399	1271893	3025044
7400	1272108	3024974
7401	1272255	3024742
7402	1272411	3024533
7403	1272541	3024262
7404	1272774	3024236
7405	1272932	3024030
7406	1273075	3023791
7407	1273218	3023549
7408	1273393	3023384
7409	1273536	3023146
7410	1273769	3023117
7411	1273976	3023030
7412	1274116	3022781
7413	1274328	3022705
7414	1274458	3022435
7415	1274599	3022188
7416	1274744	3021953
7417	1274930	3021816
7418	1275088	3021610
7419	1275271	3021465
7420	1275430	3021263
7421	1275566	3021006
7422	1275727	3020807
7423	1275889	3020612
7424	1276102	3020539
7425	1276293	3020411
7426	1276433	3020165
7427	1276571	3019912
7428	1276700	3019641
7429	1276853	3019422
7430	1277067	3019350
7431	1277270	3019252
7432	1277415	3019016
7433	1277553	3018765
7434	1277700	3018534
7435	1277885	3018393
7436	1278204	3018569
7437	1278350	3018337
7438	1278489	3018087
7439	1278615	3017807
7440	1278786	3017634
7441	1278976	3017504
7442	1279161	3017363
7443	1279392	3017330
7444	1279550	3017127
7445	1279683	3016864
7446	1279825	3016622
7447	1279997	3016450
7448	1280189	3016324
7449	1280362	3016155
7450	1280523	3015959
7451	1280676	3015741
7452	1280823	3015512
7453	1280963	3015265
7454	1281097	3015004
7455	1281347	3015016
7456	1281501	3014802
7457	1281695	3014683
7458	1281847	3014464
7459	1282008	3014266
7460	1282135	3013989
7461	1282338	3013890
7462	1282564	3013847
7463	1282745	3013694
7464	1282888	3013456
7465	1283083	3013339
7466	1283248	3013150
7467	1283574	3013340
7468	1283732	3013136
7469	1283869	3012881
7470	1284008	3012634
7471	1284174	3012447
7472	1284388	3012374
7473	1284549	3012178
7474	1284756	3012086
7475	1284940	3011944
7476	1285094	3011731
7477	1285243	3011504
7478	1285420	3011345
7479	1285564	3011107
7480	1285874	3011259
7481	1286018	3011022
7482	1286180	3010828
7483	1286317	3010574
7484	1286471	3010359
7485	1286619	3010131
7486	1286817	3010022
7487	1287009	3009897
7488	1287197	3009764
7489	1287357	3009564
7490	1287493	3009308
7491	1287654	3009109
7492	1288054	3009471
7493	1288188	3009211
7494	1288338	3008988
7495	1288506	3008807
7496	1288661	3008595
7497	1288808	3008366
7498	1288991	3008220
