iter	F1	Logloss
7498	0.6770383943	0.573824117
7499	0.6770439776	0.573820688
7500	0.6770495609	0.5738187883
7501	0.6770422936	0.5738168084
7502	0.6770391327	0.5738151536
7503	0.6770471385	0.5738125291
7504	0.6770406096	0.573810334
7505	0.6770454545	0.5738087591
7506	0.6770478769	0.5738066062
7507	0.677044716	0.5738043546
7508	0.677044716	0.5738041676
7509	0.677044716	0.5738018525
7510	0.6770478769	0.5737996928
7511	0.6770430321	0.5737981007
7512	0.6770471385	0.5737955817
7513	0.6770638885	0.5737938875
7514	0.6770655723	0.5737911845
7515	0.6770648337	0.5737890443
7516	0.6770815838	0.5737872215
7517	0.6770774778	0.5737851978
7518	0.6770869611	0.5737828859
7519	0.6770884386	0.5737813864
7520	0.6770852774	0.5737795025
7521	0.6770901223	0.5737773701
7522	0.677087906	0.5737740179
7523	0.6770702106	0.5737718623
7524	0.6770590437	0.5737699087
7525	0.6770677881	0.5737672385
7526	0.6770644205	0.5737649874
7527	0.6770789551	0.5737628114
7528	0.6770782164	0.5737600375
7529	0.6770876999	0.5737575648
7530	0.6770925447	0.5737543736
7531	0.6771061343	0.5737522086
7532	0.6771092956	0.5737504159
7533	0.677111718	0.5737487807
7534	0.677099073	0.5737462207
7535	0.6770959118	0.5737441769
7536	0.677087906	0.5737425329
7537	0.6771009623	0.5737392782
7538	0.6771033846	0.5737374543
7539	0.6771072846	0.5737349634
7540	0.6771058069	0.5737322461
7541	0.6771026458	0.5737297937
7542	0.6770963237	0.5737283315
7543	0.6771065458	0.5737255397
7544	0.6771130737	0.5737232967
7545	0.6771113903	0.5737211174
7546	0.6771113903	0.5737185402
7547	0.6771162348	0.5737164528
7548	0.6771201349	0.5737143808
7549	0.6771257184	0.5737122148
7550	0.6771385687	0.5737094854
7551	0.6771361464	0.5737069845
7552	0.6771329852	0.5737049477
7553	0.67714173	0.573701929
7554	0.6771648037	0.5736982225
7555	0.6771728097	0.573696311
7556	0.6771752319	0.5736944541
7557	0.6771808157	0.5736927586
7558	0.6771822945	0.5736903853
7559	0.677173549	0.5736895848
7560	0.677165543	0.5736873801
7561	0.6771711268	0.5736855517
7562	0.6771878783	0.5736829764
7563	0.6771912439	0.5736814343
7564	0.6771944056	0.5736794138
7565	0.6771985105	0.5736775722
7566	0.677207256	0.5736757795
7567	0.6772016721	0.5736732837
7568	0.6771919834	0.5736712006
7569	0.6771863995	0.5736692628
7570	0.6771847167	0.5736666568
7571	0.6771895611	0.5736652406
7572	0.677173549	0.5736627893
7573	0.6771728097	0.5736605594
7574	0.67716386	0.5736578883
7575	0.6771728097	0.573655041
7576	0.6771769148	0.5736526394
7577	0.6771696482	0.5736507364
7578	0.6771703875	0.5736484524
7579	0.67716386	0.5736460386
7580	0.677162177	0.5736439346
7581	0.6771776542	0.5736408802
7582	0.6771767106	0.5736384272
7583	0.6771815551	0.5736362353
7584	0.6771822945	0.5736350575
7585	0.6771815551	0.5736332024
7586	0.6771791329	0.5736330009
7587	0.6771791329	0.5736309938
7588	0.6771776542	0.5736286089
7589	0.6771847167	0.5736259753
7590	0.6771847167	0.5736245119
7591	0.6771975672	0.5736218796
7592	0.6771997857	0.5736199466
7593	0.6772022079	0.5736172792
7594	0.677221179	0.5736144059
7595	0.6772020043	0.5736126086
7596	0.6772221219	0.5736102911
7597	0.6772316077	0.5736082738
7598	0.677230868	0.5736057642
7599	0.6772245442	0.5736028958
7600	0.6772334933	0.5736004524
7601	0.6772303314	0.5735979897
7602	0.6772383376	0.5735962379
7603	0.6772359154	0.5735940858
7604	0.6772385405	0.5735922355
7605	0.677228852	0.5735894817
7606	0.6772472864	0.5735869404
7607	0.6772480262	0.5735842079
7608	0.6772521305	0.5735813539
7609	0.6772472864	0.5735793597
7610	0.6772448642	0.5735775864
7611	0.6772489686	0.573574378
7612	0.6772552925	0.5735726167
7613	0.6772577146	0.5735698736
7614	0.6772536102	0.573568273
7615	0.6772528704	0.5735670566
7616	0.6772472864	0.5735646399
7617	0.6772504483	0.5735626704
7618	0.6772441245	0.5735600663
7619	0.6772504483	0.5735576393
7620	0.6772528704	0.5735556262
7621	0.6772608765	0.5735534807
7622	0.6772744668	0.5735508847
7623	0.6772768889	0.5735487802
7624	0.6772856351	0.573546111
7625	0.6772904793	0.5735435642
7626	0.6772793109	0.5735421462
7627	0.677280253	0.5735402223
7628	0.6772914211	0.5735381611
7629	0.6773025894	0.5735365106
7630	0.677281935	0.5735341883
7631	0.677284357	0.5735319859
7632	0.677292363	0.5735301373
7633	0.6772938431	0.5735283999
7634	0.6772741311	0.5735259912
7635	0.6772741311	0.5735257725
7636	0.677280455	0.5735231929
7637	0.677283617	0.5735211938
7638	0.6772981486	0.5735186311
7639	0.6772892009	0.57351617
7640	0.677281195	0.573515078
7641	0.6772908828	0.5735131479
7642	0.6772748711	0.5735110334
7643	0.6772700271	0.5735089505
7644	0.6772748711	0.5735065604
7645	0.6772692872	0.5735031406
7646	0.6772724491	0.573501826
7647	0.6772916229	0.5734995678
7648	0.677308375	0.5734959695
7649	0.677305953	0.5734948331
7650	0.6773052129	0.573492281
7651	0.6773132189	0.573490033
7652	0.677305953	0.5734876184
7653	0.6773115372	0.5734852817
7654	0.6772977454	0.5734831354
7655	0.6772904793	0.5734806869
7656	0.6772992257	0.5734780451
7657	0.6772951217	0.5734756662
7658	0.677300706	0.5734738741
7659	0.6772919595	0.5734721916
7660	0.6772968036	0.5734697074
7661	0.6773113358	0.5734670425
7662	0.6773234457	0.5734645168
7663	0.6773050114	0.5734622332
7664	0.6773105956	0.5734606126
7665	0.6773186018	0.5734567498
7666	0.6773186018	0.5734550527
7667	0.6773282897	0.5734529163
7668	0.6773357563	0.5734495656
7669	0.6773437622	0.5734476935
7670	0.6773486059	0.5734454158
7671	0.6773573524	0.5734428814
7672	0.6773525087	0.5734400233
7673	0.677357152	0.5734381687
7674	0.6773716832	0.5734358726
7675	0.677374105	0.5734310162
7676	0.6773619958	0.5734285635
7677	0.6773619958	0.5734284096
7678	0.6773651582	0.5734265711
7679	0.6773658988	0.5734242235
7680	0.6773642174	0.5734224353
7681	0.6773634769	0.5734196976
7682	0.677361055	0.573417325
7683	0.6773698018	0.5734148741
7684	0.6773770675	0.5734121296
7685	0.6773675801	0.573410152
7686	0.6773714831	0.5734076801
7687	0.6773770675	0.5734063434
7688	0.6773835925	0.5734037611
7689	0.6773835925	0.5734021652
7690	0.6773724238	0.5734000322
7691	0.6773854734	0.573397444
7692	0.6773854734	0.5733953961
7693	0.6773893766	0.5733934856
7694	0.6773901173	0.573391029
7695	0.6773998044	0.5733882413
7696	0.6774007446	0.5733863257
7697	0.6773927387	0.5733845305
7698	0.6773975822	0.5733824011
7699	0.6774014854	0.5733803741
7700	0.6773975822	0.5733783643
7701	0.6773888355	0.5733758063
7702	0.6773888355	0.5733737556
7703	0.6773871545	0.5733714828
7704	0.6773832514	0.5733693344
7705	0.6773864138	0.5733666161
7706	0.6774024256	0.5733638916
7707	0.6774080098	0.5733618682
7708	0.6774096907	0.5733595257
7709	0.6774128532	0.5733570818
7710	0.6774096907	0.5733554155
7711	0.6774201182	0.5733536658
7712	0.6774249615	0.5733513459
7713	0.677428865	0.5733497465
7714	0.6774273832	0.573348028
7715	0.6774409732	0.5733462826
7716	0.6774577261	0.5733427917
7717	0.677456985	0.5733404401
7718	0.6774441359	0.5733382214
7719	0.6774514007	0.5733359128
7720	0.6774577261	0.5733338273
7721	0.6774681537	0.5733314523
7722	0.6774770987	0.5733286162
7723	0.6774826831	0.5733264166
7724	0.677495532	0.5733242324
7725	0.6774892063	0.5733229091
7726	0.6774947906	0.5733210376
7727	0.6774972121	0.573319255
7728	0.6775035379	0.5733174441
7729	0.6775067008	0.5733149265
7730	0.6775154483	0.5733129579
7731	0.6775251342	0.5733106634
7732	0.6775258758	0.5733079632
7733	0.6775258758	0.5733060378
7734	0.6775217743	0.5733043785
7735	0.6775297804	0.5733026418
7736	0.6775322019	0.5732999646
7737	0.6775282972	0.5732985165
7738	0.6775282972	0.5732963484
7739	0.6775331402	0.5732942061
7740	0.6775363032	0.5732920045
7741	0.6775338818	0.573290053
7742	0.6775530571	0.5732870373
7743	0.6775564164	0.5732841202
7744	0.6775627428	0.5732820518
7745	0.6775627428	0.5732802679
7746	0.6775690693	0.5732779491
7747	0.677574654	0.5732770964
7748	0.6775588378	0.5732743079
7749	0.6775476687	0.5732719145
7750	0.6775452473	0.5732693945
7751	0.6775484104	0.5732671812
7752	0.6775564164	0.5732640435
7753	0.6775644224	0.5732634658
7754	0.6775826602	0.57326018
7755	0.6775834021	0.5732563509
7756	0.677588987	0.5732550256
7757	0.677601836	0.573251751
7758	0.6775850816	0.573249518
7759	0.6775899244	0.573247662
7760	0.6776035153	0.5732453146
7761	0.6775979305	0.573242737
7762	0.6776076159	0.5732401835
7763	0.6775988678	0.5732376626
7764	0.6775988678	0.5732356987
7765	0.6775932831	0.5732327105
7766	0.6775750455	0.5732301621
7767	0.6775798881	0.5732276558
7768	0.6775830513	0.5732256415
7769	0.6775862145	0.5732242226
7770	0.6776014843	0.5732215802
7771	0.6776111693	0.573219359
7772	0.6775964464	0.5732173568
7773	0.677586019	0.5732152484
7774	0.6775908618	0.5732133137
7775	0.6775908618	0.573211118
7776	0.6775886358	0.5732086257
7777	0.6775837932	0.5732060076
7778	0.6776014843	0.5732035529
7779	0.6776271809	0.5732009367
7780	0.6776160117	0.5731983959
7781	0.6776256965	0.5731955637
7782	0.6776456138	0.5731931433
7783	0.677648035	0.573189166
7784	0.6776456138	0.5731878845
7785	0.6776489715	0.5731859384
7786	0.6776322178	0.5731838355
7787	0.6776307334	0.5731819843
7788	0.6776363178	0.5731804042
7789	0.6776499079	0.5731772179
7790	0.6776474868	0.5731757533
7791	0.6776443234	0.5731742752
7792	0.6776467445	0.5731718011
7793	0.6776419023	0.573170954
7794	0.6776474868	0.5731689798
7795	0.6776588498	0.5731655695
7796	0.6776644343	0.5731615399
7797	0.6776571712	0.5731594377
7798	0.6776508443	0.5731575311
7799	0.6776622071	0.5731540988
7800	0.6776510384	0.5731515147
7801	0.6776461964	0.5731495538
7802	0.6776439696	0.5731475704
7803	0.6776447118	0.5731457857
7804	0.6776655643	0.5731435672
7805	0.6776543957	0.5731421363
7806	0.6776677915	0.573139546
7807	0.6776542017	0.5731377314
7808	0.6776629495	0.5731356902
7809	0.6776631433	0.5731326422
7810	0.6776607224	0.573130991
7811	0.6776631433	0.573129641
7812	0.6776765394	0.5731268023
7813	0.677693293	0.5731243199
7814	0.6776893868	0.573122522
7815	0.6776869659	0.5731201408
7816	0.6776765394	0.5731187845
7817	0.6776789604	0.5731168039
7818	0.6776830598	0.5731145425
7819	0.6776934862	0.5731132529
7820	0.6777014916	0.5731108133
7821	0.6776877084	0.5731072224
7822	0.6777012986	0.5731048612
7823	0.6777052049	0.5731028109
7824	0.6776971992	0.5730992257
7825	0.6776923572	0.5730969265
7826	0.6776916146	0.5730939832
7827	0.6776916146	0.5730919569
7828	0.6777044622	0.5730896873
7829	0.6777044622	0.573087249
7830	0.6777148888	0.5730856395
7831	0.6777236372	0.5730831054
7832	0.6777219591	0.5730805951
7833	0.6777202809	0.5730788372
7834	0.6777212163	0.5730765453
7835	0.6777156315	0.5730751784
7836	0.6777348068	0.5730730812
7837	0.6777372277	0.5730710899
7838	0.6777307077	0.5730695845
7839	0.6777258657	0.573066969
7840	0.6777362925	0.5730644683
7841	0.6777331287	0.5730625878
7842	0.6777459764	0.5730596481
7843	0.6777532392	0.5730578807
7844	0.6777500753	0.5730561873
7845	0.6777405837	0.573053708
7846	0.677733321	0.5730517949
7847	0.6777204735	0.5730489054
7848	0.6777204735	0.5730470767
7849	0.6777253154	0.5730448793
7850	0.6777180525	0.5730440412
7851	0.6777117251	0.5730420052
7852	0.677716567	0.5730403331
7853	0.6777228944	0.57303852
7854	0.6777197307	0.5730364657
7855	0.6777301572	0.5730349112
7856	0.6777318353	0.5730328104
7857	0.6777342562	0.5730300143
7858	0.6777255079	0.5730290346
7859	0.6777383551	0.5730248171
7860	0.6777471034	0.5730225818
7861	0.6777327705	0.5730205129
7862	0.6777296068	0.5730183923
7863	0.6777424538	0.5730160085
7864	0.6777415188	0.573013773
7865	0.6777422617	0.573011004
7866	0.6777413267	0.5730077777
7867	0.6777556601	0.5730055022
7868	0.677733321	0.5730033071
7869	0.6777524962	0.5730010282
7870	0.6777515613	0.5729982555
7871	0.6777564032	0.57299588
7872	0.6777564032	0.5729940056
7873	0.6777605019	0.572992028
7874	0.6777532392	0.5729888953
7875	0.6777541741	0.5729866999
7876	0.6777597589	0.5729849224
7877	0.6777517532	0.5729826138
7878	0.677757338	0.5729811699
7879	0.6777852624	0.5729785403
7880	0.677783776	0.5729759833
7881	0.6777804207	0.5729734376
7882	0.6777908474	0.5729712124
7883	0.6777917817	0.5729683456
7884	0.6778053724	0.5729662041
7885	0.6778269691	0.5729631199
7886	0.6778254821	0.5729615094
7887	0.6778206406	0.5729594657
7888	0.6778182198	0.5729573921
7889	0.6778189633	0.5729553295
7890	0.6778141216	0.5729533967
7891	0.6778077932	0.5729516627
7892	0.6778284561	0.5729493282
7893	0.6778156085	0.5729467727
7894	0.6778226805	0.5729447415
7895	0.6778325542	0.5729421768
7896	0.6778332977	0.5729400465
7897	0.6778437244	0.5729375171
7898	0.6778476324	0.5729351336
7899	0.677844658	0.5729331825
7900	0.6778454016	0.5729302577
7901	0.6778509867	0.5729273535
7902	0.6778494994	0.5729256893
7903	0.6778504329	0.5729230603
7904	0.6778519202	0.5729212714
7905	0.6778448479	0.5729187183
7906	0.6778375858	0.5729172174
7907	0.6778448479	0.5729155021
7908	0.6778504329	0.5729133167
7909	0.6778400065	0.5729109752
7910	0.6778407501	0.5729091282
7911	0.6778502431	0.5729064827
7912	0.6778502431	0.5729043645
7913	0.6778494994	0.5729021119
7914	0.6778742607	0.5728986556
7915	0.6778835652	0.5728960046
7916	0.6778740713	0.5728936015
7917	0.6778789128	0.5728914307
7918	0.6778589926	0.572888686
7919	0.6778493096	0.5728865749
7920	0.6778452116	0.5728846498
7921	0.6778459553	0.5728816558
7922	0.6778507969	0.5728791242
7923	0.6778411136	0.572877109
7924	0.6778548948	0.5728750309
7925	0.677844468	0.5728729307
7926	0.6778638341	0.5728707913
7927	0.6778599259	0.5728686077
7928	0.6778599259	0.5728683053
7929	0.6778684861	0.5728662986
7930	0.6778774252	0.572864224
7931	0.6778925042	0.572862359
7932	0.6778869189	0.5728600017
7933	0.6778589926	0.5728581569
7934	0.6778662548	0.5728560856
7935	0.6778839434	0.5728525416
7936	0.6778630904	0.5728501504
7937	0.6778478223	0.572847584
7938	0.6778494994	0.5728451069
7939	0.6778616029	0.5728428736
7940	0.6778567616	0.5728403804
7941	0.6778647673	0.5728383934
7942	0.6778751938	0.5728365779
7943	0.6778625362	0.5728339044
7944	0.6778792913	0.572831517
7945	0.677887297	0.5728292514
7946	0.6778945588	0.5728269141
7947	0.6778984672	0.5728253611
7948	0.6778953027	0.572824769
7949	0.6779023758	0.5728230492
7950	0.6779161553	0.572821308
7951	0.6779314227	0.57281848
7952	0.6779386842	0.5728157034
7953	0.6779267698	0.5728149445
7954	0.677928258	0.5728107749
7955	0.6779137348	0.5728089968
7956	0.6779137348	0.5728066409
7957	0.6779168994	0.5728046421
7958	0.6779500423	0.5728018013
7959	0.6779442694	0.5727992883
7960	0.6779522751	0.5727974902
7961	0.6779541389	0.5727938819
7962	0.6779548832	0.5727914572
7963	0.6779491104	0.5727889607
7964	0.67793794	0.5727870377
7965	0.6779357076	0.5727844695
7966	0.6779461335	0.572781806
7967	0.6779476219	0.5727800594
7968	0.6779565593	0.5727780503
7969	0.6779589797	0.5727753186
7970	0.677943713	0.572773517
7971	0.6779405484	0.572770205
7972	0.6779301225	0.5727676314
7973	0.6779364517	0.572766028
7974	0.6779357076	0.5727642705
7975	0.6779308667	0.5727613895
7976	0.6779349634	0.5727586725
7977	0.6779293784	0.5727572842
7978	0.677938128	0.5727546016
7979	0.6779349634	0.5727522589
7980	0.6779357076	0.5727500028
7981	0.6779332871	0.5727481562
7982	0.6779364517	0.5727461761
7983	0.6779500423	0.572743722
7984	0.6779468777	0.5727421393
7985	0.6779452015	0.5727405993
7986	0.6779420368	0.5727402279
7987	0.6779444572	0.5727389727
7988	0.6779444572	0.5727384349
7989	0.6779492981	0.5727357891
7990	0.6779541389	0.5727338476
7991	0.6779371959	0.5727310014
7992	0.6779580479	0.5727288222
7993	0.677953207	0.5727263547
7994	0.677942781	0.5727230379
7995	0.6779412926	0.5727211671
7996	0.6779420368	0.5727186441
7997	0.6779396163	0.57271685
7998	0.6779645648	0.5727144219
7999	0.6779638205	0.5727125359
8000	0.6779854165	0.5727105256
8001	0.6779837407	0.5727085068
8002	0.6779941666	0.5727066024
8003	0.6779885814	0.5727046215
8004	0.6779941666	0.5727008314
8005	0.6779844851	0.5726985652
8006	0.6779805758	0.5726967939
8007	0.6779757351	0.5726946168
8008	0.6779712688	0.5726922705
8009	0.677975365	0.5726892785
8010	0.6779777853	0.5726859892
8011	0.6779794611	0.5726856409
8012	0.6779882106	0.5726831039
8013	0.6779930511	0.5726812555
8014	0.677995658	0.5726790842
8015	0.6779876531	0.5726765709
8016	0.6779988227	0.572674847
8017	0.6779964025	0.572673878
8018	0.677985046	0.5726715834
8019	0.6779811369	0.572668712
8020	0.6779867218	0.5726664191
8021	0.677989142	0.5726647694
8022	0.6780004983	0.5726622313
8023	0.678003663	0.5726604425
8024	0.6780083168	0.5726588835
8025	0.6780112952	0.572656761
8026	0.6779947268	0.5726548737
8027	0.6780058966	0.5726531455
8028	0.6780131571	0.5726512853
8029	0.6780116679	0.572649144
8030	0.6780179974	0.5726465906
8031	0.6780252578	0.5726450943
8032	0.6780349382	0.5726426607
8033	0.6780310287	0.5726402283
8034	0.6780246992	0.5726374987
8035	0.6780198591	0.57263484
8036	0.6780198591	0.5726328737
8037	0.6780181836	0.5726300961
8038	0.6780310287	0.5726281136
8039	0.6780358688	0.5726258832
8040	0.6780414536	0.5726233883
8041	0.6780438736	0.572621766
8042	0.678032704	0.5726190541
8043	0.6780431288	0.5726168903
8044	0.6780487137	0.572614766
8045	0.6780559736	0.572613109
8046	0.6780455488	0.5726104855
8047	0.6780431288	0.5726080734
8048	0.6780663984	0.5726058574
8049	0.6780680734	0.5726035182
8050	0.6780656535	0.5726019868
8051	0.6780857578	0.5725995966
8052	0.6780881777	0.5725976912
8053	0.6780896678	0.5725959467
8054	0.6780952528	0.5725935867
8055	0.6780984178	0.5725915713
8056	0.6781015828	0.5725892563
8057	0.6781017673	0.5725870016
8058	0.6781017673	0.5725855497
8059	0.6781255977	0.572583625
8060	0.6781200126	0.5725817753
8061	0.6781255977	0.5725797083
8062	0.6781304374	0.572578302
8063	0.6781272722	0.5725771495
8064	0.6781336026	0.5725746042
8065	0.6781352771	0.572572808
8066	0.6781328573	0.5725702794
8067	0.6781471928	0.5725675878
8068	0.6781488672	0.5725651541
8069	0.6781496126	0.5725634375
8070	0.6781360225	0.5725604733
8071	0.6781360225	0.5725576644
8072	0.6781479382	0.5725554995
8073	0.6781408622	0.5725539617
8074	0.6781328573	0.5725517642
8075	0.6781360225	0.5725493682
8076	0.6781341643	0.5725470236
8077	0.6781326735	0.5725451018
8078	0.6781613454	0.5725424226
8079	0.6781678595	0.5725399785
8080	0.6781686051	0.5725373611
8081	0.6781719535	0.5725344514
8082	0.6781736277	0.5725323633
8083	0.6781687881	0.5725304337
8084	0.6781648771	0.5725279847
8085	0.6781775388	0.572525743
8086	0.6781726992	0.5725235953
8087	0.6781704623	0.5725204742
8088	0.6781544523	0.5725181629
8089	0.6781375133	0.5725162604
8090	0.6781382587	0.5725141429
8091	0.678151287	0.5725116534
8092	0.6781609662	0.572509582
8093	0.6781505415	0.5725075227
8094	0.6781473762	0.5725045172
8095	0.6781473762	0.5725021596
8096	0.6781537068	0.5724994207
8097	0.6781760475	0.5724962276
8098	0.6781909312	0.5724929893
8099	0.6781687745	0.5724900607
8100	0.6781689575	0.5724878029
8101	0.6781657925	0.5724858281
8102	0.6781687745	0.5724833535
8103	0.6781646808	0.5724808948
8104	0.678167846	0.5724796174
8105	0.6781933509	0.5724775076
8106	0.6781957705	0.5724754041
8107	0.6781901855	0.5724731931
8108	0.678183855	0.5724706609
8109	0.6781758505	0.5724686555
8110	0.678182181	0.5724660603
8111	0.6781940966	0.5724639337
8112	0.6781996816	0.5724618686
8113	0.6782236958	0.572459786
8114	0.6782307729	0.5724583227
8115	0.6782356122	0.5724564918
8116	0.6782236958	0.5724545977
8117	0.6782365398	0.5724529745
8118	0.6782341202	0.5724509426
8119	0.6782397054	0.5724475601
8120	0.6782372858	0.5724450068
8121	0.6782421249	0.5724434569
8122	0.6782542227	0.5724410557
8123	0.6782598079	0.5724389623
8124	0.6782471454	0.5724365441
8125	0.6782536578	0.5724334957
8126	0.6782473267	0.5724317872
8127	0.6782473267	0.5724293893
